all_gray.png, 4.787061794133666, 5.471606305708299
bike.png, 11.15467319700614, 6.623274791214682
cameras.png, 10.961005887955329, 14.40676170426294
compressor.png, 10.104937071362144, 10.9022730182088
darktools.png, 7.252128101006165, 5.153382819163283
detergents.png, 10.704266902847557, 17.490534023227514
dishes.png, 10.965067728827545, 9.192020778489262
extinguisher.png, 8.61936634901756, 8.83044124782221
faucet.png, 7.07296817760997, 7.8553596999230315
leafs.png, 4.461805338556694, 4.570743109147103
mathy_hat.png, 3.8494060950529745, 4.363676126186096
metal_glass.png, 1.9461307232373142, 2.725017820948049
model.png, 10.700047490070506, 13.935620844665529
orange.png, 3.2024678037325964, 6.767753201992492
poster.png, 3.5467565693026257, 3.7363907141526163
printer_paper.png, 4.163144566803179, 4.240275544780695
rack.png, 7.026714313551027, 18.0962916008753
revistes.png, 2.4699746397766296, 5.475411772256898
screens.png, 6.37541239116674, 6.5303349605435415
smile.png, 1.2979090104615019, 1.6038511255045853
