all_gray.png, 1.8172105042808222
bike.png, 13.470685712291012
cameras.png, 13.273243662695608
compressor.png, 7.026295465368797
darktools.png, 3.271792673308924
detergents.png, 4.491530989775325
dishes.png, 7.940477192273848
extinguisher.png, 9.408545386897785
faucet.png, 5.111522566591184
leafs.png, 2.7135079013659884
mathy_hat.png, 4.0086868057460565
metal_glass.png, 1.7434754073061234
model.png, 12.511551756642303
orange.png, 1.9950774800879076
poster.png, 3.3230541389815467
printer_paper.png, 2.9783537224209575
rack.png, 3.581058055202416
revistes.png, 3.3170187230385304
screens.png, 4.780254320189139
smile.png, 1.22188725487326
